"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 22 15:37:57 GMT 2024","Sat Jun 22 15:37:57 GMT 2024","288","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.LogoutTests","com.realworld.seleniumrealworldapp.LogoutTests","logout","logout",""
"passed","Sat Jun 22 15:37:59 GMT 2024","Sat Jun 22 15:38:01 GMT 2024","1387","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","testCreateNewArticle","testCreateNewArticle",""
"passed","Sat Jun 22 15:37:48 GMT 2024","Sat Jun 22 15:37:49 GMT 2024","351","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerWithExistingEmail","registerWithExistingEmail",""
"passed","Sat Jun 22 15:37:46 GMT 2024","Sat Jun 22 15:37:47 GMT 2024","577","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"passed","Sat Jun 22 15:37:52 GMT 2024","Sat Jun 22 15:37:52 GMT 2024","618","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","followAuthor","followAuthor",""
"passed","Sat Jun 22 15:37:52 GMT 2024","Sat Jun 22 15:37:53 GMT 2024","854","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"passed","Sat Jun 22 15:37:44 GMT 2024","Sat Jun 22 15:37:44 GMT 2024","892","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","filterArticlesByTag","filterArticlesByTag",""
"passed","Sat Jun 22 15:37:50 GMT 2024","Sat Jun 22 15:37:52 GMT 2024","1164","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayExpectedUserArticles","displayExpectedUserArticles",""
"passed","Sat Jun 22 15:37:34 GMT 2024","Sat Jun 22 15:37:37 GMT 2024","2209","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteArticle","deleteArticle",""
"passed","Sat Jun 22 15:37:48 GMT 2024","Sat Jun 22 15:37:49 GMT 2024","398","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"passed","Sat Jun 22 15:37:53 GMT 2024","Sat Jun 22 15:37:54 GMT 2024","1177","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayFavoritedArticles","displayFavoritedArticles",""
"passed","Sat Jun 22 15:37:38 GMT 2024","Sat Jun 22 15:37:39 GMT 2024","1189","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteComment","deleteComment",""
"passed","Sat Jun 22 15:37:55 GMT 2024","Sat Jun 22 15:37:56 GMT 2024","749","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","likeAnArticle","likeAnArticle",""
"passed","Sat Jun 22 15:37:42 GMT 2024","Sat Jun 22 15:37:42 GMT 2024","243","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateBio","updateBio",""
"passed","Sat Jun 22 15:37:45 GMT 2024","Sat Jun 22 15:37:46 GMT 2024","382","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateEmail","updateEmail",""
"passed","Sat Jun 22 15:37:31 GMT 2024","Sat Jun 22 15:37:33 GMT 2024","1713","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","addComment","addComment",""
"failed","Sat Jun 22 15:37:44 GMT 2024","Sat Jun 22 15:37:45 GMT 2024","783","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","likeArticle","likeArticle",""
"passed","Sat Jun 22 15:37:41 GMT 2024","Sat Jun 22 15:37:42 GMT 2024","354","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
"passed","Sat Jun 22 15:38:02 GMT 2024","Sat Jun 22 15:38:04 GMT 2024","1556","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","updateArticle","updateArticle",""
"passed","Sat Jun 22 15:37:56 GMT 2024","Sat Jun 22 15:37:56 GMT 2024","129","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","shouldNavigateToSettingsPage","shouldNavigateToSettingsPage",""
"passed","Sat Jun 22 15:37:51 GMT 2024","Sat Jun 22 15:37:52 GMT 2024","262","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateProfilePicture","updateProfilePicture",""
"passed","Sat Jun 22 15:37:40 GMT 2024","Sat Jun 22 15:37:41 GMT 2024","604","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","followAuthor","followAuthor",""
"passed","Sat Jun 22 15:37:47 GMT 2024","Sat Jun 22 15:37:48 GMT 2024","593","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayAuthorArticles","displayAuthorArticles",""
"passed","Sat Jun 22 15:37:49 GMT 2024","Sat Jun 22 15:37:50 GMT 2024","736","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayFavoritedArticles","displayFavoritedArticles",""
"passed","Sat Jun 22 15:37:38 GMT 2024","Sat Jun 22 15:37:39 GMT 2024","1262","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"passed","Sat Jun 22 15:37:54 GMT 2024","Sat Jun 22 15:37:55 GMT 2024","238","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
