"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jun 22 21:52:57 GMT 2024","Sat Jun 22 21:52:57 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayFavoritedArticles","displayFavoritedArticles",""
"broken","Sat Jun 22 21:52:50 GMT 2024","Sat Jun 22 21:52:50 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"broken","Sat Jun 22 21:52:46 GMT 2024","Sat Jun 22 21:52:46 GMT 2024","5","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"broken","Sat Jun 22 21:52:57 GMT 2024","Sat Jun 22 21:52:57 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","springTestContextBeforeTestMethod","springTestContextBeforeTestMethod",""
"broken","Sat Jun 22 21:52:51 GMT 2024","Sat Jun 22 21:52:51 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"skipped","Sat Jun 22 21:52:50 GMT 2024","Sat Jun 22 21:52:50 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","followAuthor","followAuthor",""
"skipped","Sat Jun 22 21:52:57 GMT 2024","Sat Jun 22 21:52:57 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"broken","Sat Jun 22 21:52:51 GMT 2024","Sat Jun 22 21:52:51 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.LogoutTests","com.realworld.seleniumrealworldapp.LogoutTests","setUpSuite","setUpSuite",""
"skipped","Sat Jun 22 21:52:47 GMT 2024","Sat Jun 22 21:52:47 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"skipped","Sat Jun 22 21:52:57 GMT 2024","Sat Jun 22 21:52:57 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","shouldNavigateToSettingsPage","shouldNavigateToSettingsPage",""
"skipped","Sat Jun 22 21:52:57 GMT 2024","Sat Jun 22 21:52:57 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
"skipped","Sat Jun 22 21:52:47 GMT 2024","Sat Jun 22 21:52:47 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
"broken","Sat Jun 22 21:52:50 GMT 2024","Sat Jun 22 21:52:50 GMT 2024","2","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","springTestContextBeforeTestMethod","springTestContextBeforeTestMethod",""
"broken","Sat Jun 22 21:52:51 GMT 2024","Sat Jun 22 21:52:51 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","springTestContextBeforeTestMethod","springTestContextBeforeTestMethod",""
"skipped","Sat Jun 22 21:52:50 GMT 2024","Sat Jun 22 21:52:50 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","addComment","addComment",""
"broken","Sat Jun 22 21:52:57 GMT 2024","Sat Jun 22 21:52:57 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"broken","Sat Jun 22 21:52:57 GMT 2024","Sat Jun 22 21:52:57 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"skipped","Sat Jun 22 21:52:47 GMT 2024","Sat Jun 22 21:52:47 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"skipped","Sat Jun 22 21:52:50 GMT 2024","Sat Jun 22 21:52:50 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteComment","deleteComment",""
"skipped","Sat Jun 22 21:52:50 GMT 2024","Sat Jun 22 21:52:50 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayFavoritedArticles","displayFavoritedArticles",""
"broken","Sat Jun 22 21:52:57 GMT 2024","Sat Jun 22 21:52:57 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","springTestContextBeforeTestMethod","springTestContextBeforeTestMethod",""
"broken","Sat Jun 22 21:52:50 GMT 2024","Sat Jun 22 21:52:50 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","springTestContextBeforeTestMethod","springTestContextBeforeTestMethod",""
"skipped","Sat Jun 22 21:52:57 GMT 2024","Sat Jun 22 21:52:57 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerWithExistingEmail","registerWithExistingEmail",""
"broken","Sat Jun 22 21:52:56 GMT 2024","Sat Jun 22 21:52:56 GMT 2024","2","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"skipped","Sat Jun 22 21:52:50 GMT 2024","Sat Jun 22 21:52:50 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","likeAnArticle","likeAnArticle",""
"skipped","Sat Jun 22 21:52:50 GMT 2024","Sat Jun 22 21:52:50 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","followAuthor","followAuthor",""
"skipped","Sat Jun 22 21:52:50 GMT 2024","Sat Jun 22 21:52:50 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"broken","Sat Jun 22 21:52:49 GMT 2024","Sat Jun 22 21:52:49 GMT 2024","2","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","setUpSuite","setUpSuite",""
"skipped","Sat Jun 22 21:52:47 GMT 2024","Sat Jun 22 21:52:47 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateBio","updateBio",""
"skipped","Sat Jun 22 21:52:47 GMT 2024","Sat Jun 22 21:52:47 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateProfilePicture","updateProfilePicture",""
"skipped","Sat Jun 22 21:52:57 GMT 2024","Sat Jun 22 21:52:57 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayExpectedUserArticles","displayExpectedUserArticles",""
"broken","Sat Jun 22 21:52:49 GMT 2024","Sat Jun 22 21:52:49 GMT 2024","2","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
