"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 19 15:25:20 GMT 2024","Wed Jun 19 15:25:31 GMT 2024","10125","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"passed","Wed Jun 19 15:23:56 GMT 2024","Wed Jun 19 15:23:59 GMT 2024","3125","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","addComment","addComment",""
"passed","Wed Jun 19 15:24:06 GMT 2024","Wed Jun 19 15:24:08 GMT 2024","1550","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteComment","deleteComment",""
"broken","Wed Jun 19 15:24:15 GMT 2024","Wed Jun 19 15:24:25 GMT 2024","10703","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","likeAnArticle","likeAnArticle",""
"passed","Wed Jun 19 15:24:13 GMT 2024","Wed Jun 19 15:24:14 GMT 2024","1326","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"passed","Wed Jun 19 15:23:56 GMT 2024","Wed Jun 19 15:23:58 GMT 2024","2351","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayAuthorArticles","displayAuthorArticles",""
"passed","Wed Jun 19 15:24:20 GMT 2024","Wed Jun 19 15:24:20 GMT 2024","221","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
"passed","Wed Jun 19 15:24:23 GMT 2024","Wed Jun 19 15:24:23 GMT 2024","725","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","filterArticlesByTag","filterArticlesByTag",""
"passed","Wed Jun 19 15:24:19 GMT 2024","Wed Jun 19 15:24:20 GMT 2024","1325","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"broken","Wed Jun 19 15:24:39 GMT 2024","Wed Jun 19 15:24:51 GMT 2024","11595","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayFavoritedArticles","displayFavoritedArticles",""
"broken","Wed Jun 19 15:25:45 GMT 2024","Wed Jun 19 15:25:55 GMT 2024","10131","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
"passed","Wed Jun 19 15:24:08 GMT 2024","Wed Jun 19 15:24:09 GMT 2024","1038","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","followAuthor","followAuthor",""
