"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 26 17:55:51 GMT 2024","Wed Jun 26 17:55:51 GMT 2024","299","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
"passed","Wed Jun 26 17:55:52 GMT 2024","Wed Jun 26 17:55:55 GMT 2024","2462","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteArticle","deleteArticle",""
"passed","Wed Jun 26 17:56:03 GMT 2024","Wed Jun 26 17:56:04 GMT 2024","1482","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","updateArticle","updateArticle",""
"passed","Wed Jun 26 17:55:49 GMT 2024","Wed Jun 26 17:55:51 GMT 2024","1519","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","addComment","addComment",""
"passed","Wed Jun 26 17:56:00 GMT 2024","Wed Jun 26 17:56:00 GMT 2024","566","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","likeArticle","likeArticle",""
"passed","Wed Jun 26 17:56:00 GMT 2024","Wed Jun 26 17:56:01 GMT 2024","1176","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayExpectedUserArticles","displayExpectedUserArticles",""
"passed","Wed Jun 26 17:56:07 GMT 2024","Wed Jun 26 17:56:08 GMT 2024","525","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","followAuthor","followAuthor",""
"passed","Wed Jun 26 17:55:50 GMT 2024","Wed Jun 26 17:55:51 GMT 2024","1065","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"passed","Wed Jun 26 17:56:03 GMT 2024","Wed Jun 26 17:56:04 GMT 2024","1167","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayFavoritedArticles","displayFavoritedArticles",""
"passed","Wed Jun 26 17:55:56 GMT 2024","Wed Jun 26 17:55:57 GMT 2024","334","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateEmail","updateEmail",""
"passed","Wed Jun 26 17:56:05 GMT 2024","Wed Jun 26 17:56:05 GMT 2024","203","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
"passed","Wed Jun 26 17:55:56 GMT 2024","Wed Jun 26 17:55:57 GMT 2024","689","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","likeAnArticle","likeAnArticle",""
"passed","Wed Jun 26 17:55:58 GMT 2024","Wed Jun 26 17:55:59 GMT 2024","848","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerWithExistingEmail","registerWithExistingEmail",""
"passed","Wed Jun 26 17:55:53 GMT 2024","Wed Jun 26 17:55:54 GMT 2024","1253","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","filterArticlesByTag","filterArticlesByTag",""
"passed","Wed Jun 26 17:55:58 GMT 2024","Wed Jun 26 17:55:58 GMT 2024","269","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.LogoutTests","com.realworld.seleniumrealworldapp.LogoutTests","logout","logout",""
"passed","Wed Jun 26 17:56:00 GMT 2024","Wed Jun 26 17:56:01 GMT 2024","937","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","testCreateNewArticle","testCreateNewArticle",""
"passed","Wed Jun 26 17:56:05 GMT 2024","Wed Jun 26 17:56:05 GMT 2024","718","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayFavoritedArticles","displayFavoritedArticles",""
"passed","Wed Jun 26 17:56:02 GMT 2024","Wed Jun 26 17:56:02 GMT 2024","230","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateProfilePicture","updateProfilePicture",""
"passed","Wed Jun 26 17:56:05 GMT 2024","Wed Jun 26 17:56:05 GMT 2024","122","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","shouldNavigateToSettingsPage","shouldNavigateToSettingsPage",""
"passed","Wed Jun 26 17:55:59 GMT 2024","Wed Jun 26 17:56:00 GMT 2024","366","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"passed","Wed Jun 26 17:56:02 GMT 2024","Wed Jun 26 17:56:03 GMT 2024","632","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayAuthorArticles","displayAuthorArticles",""
"passed","Wed Jun 26 17:55:58 GMT 2024","Wed Jun 26 17:55:59 GMT 2024","605","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","followAuthor","followAuthor",""
"passed","Wed Jun 26 17:55:56 GMT 2024","Wed Jun 26 17:55:56 GMT 2024","559","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"passed","Wed Jun 26 17:55:54 GMT 2024","Wed Jun 26 17:55:54 GMT 2024","693","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"passed","Wed Jun 26 17:55:53 GMT 2024","Wed Jun 26 17:55:54 GMT 2024","217","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateBio","updateBio",""
"passed","Wed Jun 26 17:55:56 GMT 2024","Wed Jun 26 17:55:57 GMT 2024","1104","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteComment","deleteComment",""
