"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 19 10:24:07 GMT 2024","Wed Jun 19 10:24:08 GMT 2024","858","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"broken","Wed Jun 19 10:24:33 GMT 2024","Wed Jun 19 10:24:43 GMT 2024","10132","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"passed","Wed Jun 19 10:23:48 GMT 2024","Wed Jun 19 10:23:49 GMT 2024","979","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","followAuthor","followAuthor",""
"passed","Wed Jun 19 10:24:44 GMT 2024","Wed Jun 19 10:24:44 GMT 2024","215","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateProfilePicture","updateProfilePicture",""
"passed","Wed Jun 19 10:23:41 GMT 2024","Wed Jun 19 10:23:44 GMT 2024","2713","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteArticle","deleteArticle",""
"passed","Wed Jun 19 10:23:35 GMT 2024","Wed Jun 19 10:23:38 GMT 2024","2990","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","addComment","addComment",""
"passed","Wed Jun 19 10:23:36 GMT 2024","Wed Jun 19 10:23:37 GMT 2024","1466","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"failed","Wed Jun 19 10:24:00 GMT 2024","Wed Jun 19 10:24:01 GMT 2024","993","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
"broken","Wed Jun 19 10:24:46 GMT 2024","Wed Jun 19 10:24:56 GMT 2024","10145","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
"passed","Wed Jun 19 10:23:46 GMT 2024","Wed Jun 19 10:23:47 GMT 2024","791","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","followAuthor","followAuthor",""
"broken","Wed Jun 19 10:24:21 GMT 2024","Wed Jun 19 10:24:32 GMT 2024","10164","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateEmail","updateEmail",""
"passed","Wed Jun 19 10:23:53 GMT 2024","Wed Jun 19 10:23:54 GMT 2024","1660","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"passed","Wed Jun 19 10:23:57 GMT 2024","Wed Jun 19 10:23:58 GMT 2024","949","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerWithExistingEmail","registerWithExistingEmail",""
