"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jun 22 19:50:49 GMT 2024","Sat Jun 22 19:50:49 GMT 2024","2","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"skipped","Sat Jun 22 19:50:50 GMT 2024","Sat Jun 22 19:50:50 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
"skipped","Sat Jun 22 19:50:50 GMT 2024","Sat Jun 22 19:50:50 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","likeAnArticle","likeAnArticle",""
"broken","Sat Jun 22 19:50:49 GMT 2024","Sat Jun 22 19:50:49 GMT 2024","4","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"skipped","Sat Jun 22 19:51:04 GMT 2024","Sat Jun 22 19:51:04 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayAuthorArticles","displayAuthorArticles",""
"skipped","Sat Jun 22 19:50:53 GMT 2024","Sat Jun 22 19:50:53 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"broken","Sat Jun 22 19:51:04 GMT 2024","Sat Jun 22 19:51:04 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"broken","Sat Jun 22 19:50:52 GMT 2024","Sat Jun 22 19:50:52 GMT 2024","2","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"skipped","Sat Jun 22 19:50:53 GMT 2024","Sat Jun 22 19:50:53 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateBio","updateBio",""
"skipped","Sat Jun 22 19:51:04 GMT 2024","Sat Jun 22 19:51:04 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","addComment","addComment",""
"skipped","Sat Jun 22 19:50:51 GMT 2024","Sat Jun 22 19:50:51 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"skipped","Sat Jun 22 19:50:51 GMT 2024","Sat Jun 22 19:50:51 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayExpectedUserArticles","displayExpectedUserArticles",""
"skipped","Sat Jun 22 19:50:50 GMT 2024","Sat Jun 22 19:50:50 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"broken","Sat Jun 22 19:50:51 GMT 2024","Sat Jun 22 19:50:51 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"skipped","Sat Jun 22 19:51:04 GMT 2024","Sat Jun 22 19:51:04 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteArticle","deleteArticle",""
"skipped","Sat Jun 22 19:50:51 GMT 2024","Sat Jun 22 19:50:51 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","shouldNavigateToSettingsPage","shouldNavigateToSettingsPage",""
"skipped","Sat Jun 22 19:51:04 GMT 2024","Sat Jun 22 19:51:04 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","followAuthor","followAuthor",""
"broken","Sat Jun 22 19:50:51 GMT 2024","Sat Jun 22 19:50:51 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"skipped","Sat Jun 22 19:51:04 GMT 2024","Sat Jun 22 19:51:04 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","followAuthor","followAuthor",""
"broken","Sat Jun 22 19:50:50 GMT 2024","Sat Jun 22 19:50:50 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.LogoutTests","com.realworld.seleniumrealworldapp.LogoutTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"broken","Sat Jun 22 19:50:50 GMT 2024","Sat Jun 22 19:50:50 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","springTestContextPrepareTestInstance","springTestContextPrepareTestInstance",""
"skipped","Sat Jun 22 19:50:50 GMT 2024","Sat Jun 22 19:50:50 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","filterArticlesByTag","filterArticlesByTag",""
"skipped","Sat Jun 22 19:51:04 GMT 2024","Sat Jun 22 19:51:04 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","likeArticle","likeArticle",""
