"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 19 10:47:30 GMT 2024","Wed Jun 19 10:47:30 GMT 2024","228","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateProfilePicture","updateProfilePicture",""
"passed","Wed Jun 19 10:46:54 GMT 2024","Wed Jun 19 10:46:56 GMT 2024","1662","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","filterArticlesByTag","filterArticlesByTag",""
"broken","Wed Jun 19 10:47:19 GMT 2024","Wed Jun 19 10:47:29 GMT 2024","10142","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"passed","Wed Jun 19 10:47:00 GMT 2024","Wed Jun 19 10:47:01 GMT 2024","1414","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"passed","Wed Jun 19 10:46:36 GMT 2024","Wed Jun 19 10:46:38 GMT 2024","1280","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayFavoritedArticles","displayFavoritedArticles",""
"passed","Wed Jun 19 10:46:53 GMT 2024","Wed Jun 19 10:46:54 GMT 2024","1000","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerWithExistingEmail","registerWithExistingEmail",""
"passed","Wed Jun 19 10:46:30 GMT 2024","Wed Jun 19 10:46:32 GMT 2024","1752","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"passed","Wed Jun 19 10:47:05 GMT 2024","Wed Jun 19 10:47:05 GMT 2024","273","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateBio","updateBio",""
"passed","Wed Jun 19 10:46:40 GMT 2024","Wed Jun 19 10:46:41 GMT 2024","1663","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteComment","deleteComment",""
"broken","Wed Jun 19 10:47:32 GMT 2024","Wed Jun 19 10:47:42 GMT 2024","10151","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
"passed","Wed Jun 19 10:46:45 GMT 2024","Wed Jun 19 10:46:46 GMT 2024","1228","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","likeArticle","likeArticle",""
"passed","Wed Jun 19 10:46:50 GMT 2024","Wed Jun 19 10:46:50 GMT 2024","391","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
