"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jun 22 19:18:42 GMT 2024","Sat Jun 22 19:18:42 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayFavoritedArticles","displayFavoritedArticles",""
"skipped","Sat Jun 22 19:18:44 GMT 2024","Sat Jun 22 19:18:44 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"skipped","Sat Jun 22 19:18:44 GMT 2024","Sat Jun 22 19:18:44 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.LogoutTests","com.realworld.seleniumrealworldapp.LogoutTests","logout","logout",""
"skipped","Sat Jun 22 19:18:46 GMT 2024","Sat Jun 22 19:18:46 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerWithExistingEmail","registerWithExistingEmail",""
"skipped","Sat Jun 22 19:18:42 GMT 2024","Sat Jun 22 19:18:42 GMT 2024","2","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayAuthorArticles","displayAuthorArticles",""
"skipped","Sat Jun 22 19:18:46 GMT 2024","Sat Jun 22 19:18:46 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","filterArticlesByTag","filterArticlesByTag",""
"skipped","Sat Jun 22 19:18:42 GMT 2024","Sat Jun 22 19:18:42 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","likeArticle","likeArticle",""
"broken","Sat Jun 22 19:18:46 GMT 2024","Sat Jun 22 19:18:46 GMT 2024","2","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","setUp","setUp",""
"skipped","Sat Jun 22 19:18:42 GMT 2024","Sat Jun 22 19:18:42 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","followAuthor","followAuthor",""
"broken","Sat Jun 22 19:18:42 GMT 2024","Sat Jun 22 19:18:42 GMT 2024","2","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","setUp","setUp",""
"broken","Sat Jun 22 19:18:43 GMT 2024","Sat Jun 22 19:18:43 GMT 2024","2","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","setUp","setUp",""
"skipped","Sat Jun 22 19:18:43 GMT 2024","Sat Jun 22 19:18:43 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"broken","Sat Jun 22 19:18:44 GMT 2024","Sat Jun 22 19:18:44 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","setUp","setUp",""
"skipped","Sat Jun 22 19:18:42 GMT 2024","Sat Jun 22 19:18:42 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteComment","deleteComment",""
"skipped","Sat Jun 22 19:18:43 GMT 2024","Sat Jun 22 19:18:43 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"skipped","Sat Jun 22 19:18:47 GMT 2024","Sat Jun 22 19:18:47 GMT 2024","0","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayExpectedUserArticles","displayExpectedUserArticles",""
"skipped","Sat Jun 22 19:18:43 GMT 2024","Sat Jun 22 19:18:43 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","likeAnArticle","likeAnArticle",""
"skipped","Sat Jun 22 19:18:42 GMT 2024","Sat Jun 22 19:18:42 GMT 2024","3","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","addComment","addComment",""
"skipped","Sat Jun 22 19:18:46 GMT 2024","Sat Jun 22 19:18:46 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"skipped","Sat Jun 22 19:18:44 GMT 2024","Sat Jun 22 19:18:44 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateProfilePicture","updateProfilePicture",""
"skipped","Sat Jun 22 19:18:44 GMT 2024","Sat Jun 22 19:18:44 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateBio","updateBio",""
"skipped","Sat Jun 22 19:18:44 GMT 2024","Sat Jun 22 19:18:44 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
"broken","Sat Jun 22 19:18:42 GMT 2024","Sat Jun 22 19:18:42 GMT 2024","1","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","setUp","setUp",""
