"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 23 11:53:31 GMT 2024","Sun Jun 23 11:53:33 GMT 2024","1681","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","addComment","addComment",""
"passed","Sun Jun 23 11:53:38 GMT 2024","Sun Jun 23 11:53:38 GMT 2024","659","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"passed","Sun Jun 23 11:53:50 GMT 2024","Sun Jun 23 11:53:50 GMT 2024","275","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateProfilePicture","updateProfilePicture",""
"passed","Sun Jun 23 11:53:35 GMT 2024","Sun Jun 23 11:53:35 GMT 2024","687","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","likeAnArticle","likeAnArticle",""
"passed","Sun Jun 23 11:53:47 GMT 2024","Sun Jun 23 11:53:47 GMT 2024","131","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","shouldNavigateToSettingsPage","shouldNavigateToSettingsPage",""
"passed","Sun Jun 23 11:53:39 GMT 2024","Sun Jun 23 11:53:40 GMT 2024","1464","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","testCreateNewArticle","testCreateNewArticle",""
"passed","Sun Jun 23 11:53:40 GMT 2024","Sun Jun 23 11:53:40 GMT 2024","572","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","followAuthor","followAuthor",""
"passed","Sun Jun 23 11:53:49 GMT 2024","Sun Jun 23 11:53:50 GMT 2024","550","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","followAuthor","followAuthor",""
"passed","Sun Jun 23 11:53:38 GMT 2024","Sun Jun 23 11:53:38 GMT 2024","723","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteComment","deleteComment",""
"passed","Sun Jun 23 11:53:42 GMT 2024","Sun Jun 23 11:53:43 GMT 2024","1178","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayExpectedUserArticles","displayExpectedUserArticles",""
"passed","Sun Jun 23 11:53:44 GMT 2024","Sun Jun 23 11:53:45 GMT 2024","599","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayAuthorArticles","displayAuthorArticles",""
"passed","Sun Jun 23 11:53:36 GMT 2024","Sun Jun 23 11:53:37 GMT 2024","285","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.LogoutTests","com.realworld.seleniumrealworldapp.LogoutTests","logout","logout",""
"passed","Sun Jun 23 11:53:34 GMT 2024","Sun Jun 23 11:53:37 GMT 2024","2527","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteArticle","deleteArticle",""
"passed","Sun Jun 23 11:53:36 GMT 2024","Sun Jun 23 11:53:38 GMT 2024","1267","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"passed","Sun Jun 23 11:53:53 GMT 2024","Sun Jun 23 11:53:53 GMT 2024","245","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
"passed","Sun Jun 23 11:53:35 GMT 2024","Sun Jun 23 11:53:36 GMT 2024","808","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","filterArticlesByTag","filterArticlesByTag",""
"passed","Sun Jun 23 11:53:44 GMT 2024","Sun Jun 23 11:53:44 GMT 2024","379","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateEmail","updateEmail",""
"passed","Sun Jun 23 11:53:42 GMT 2024","Sun Jun 23 11:53:44 GMT 2024","1902","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","updateArticle","updateArticle",""
"passed","Sun Jun 23 11:53:32 GMT 2024","Sun Jun 23 11:53:33 GMT 2024","745","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"passed","Sun Jun 23 11:53:47 GMT 2024","Sun Jun 23 11:53:47 GMT 2024","406","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"passed","Sun Jun 23 11:53:40 GMT 2024","Sun Jun 23 11:53:40 GMT 2024","358","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerWithExistingEmail","registerWithExistingEmail",""
"passed","Sun Jun 23 11:53:45 GMT 2024","Sun Jun 23 11:53:46 GMT 2024","1134","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayFavoritedArticles","displayFavoritedArticles",""
"passed","Sun Jun 23 11:53:41 GMT 2024","Sun Jun 23 11:53:41 GMT 2024","256","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateBio","updateBio",""
"passed","Sun Jun 23 11:53:46 GMT 2024","Sun Jun 23 11:53:47 GMT 2024","796","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayFavoritedArticles","displayFavoritedArticles",""
"passed","Sun Jun 23 11:53:41 GMT 2024","Sun Jun 23 11:53:42 GMT 2024","618","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","likeArticle","likeArticle",""
"passed","Sun Jun 23 11:53:33 GMT 2024","Sun Jun 23 11:53:34 GMT 2024","284","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
