"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jun 12 18:26:33 GMT 2024","Wed Jun 12 18:26:33 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","updateArticle","updateArticle",""
"skipped","Wed Jun 12 18:26:34 GMT 2024","Wed Jun 12 18:26:34 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerWithExistingEmail","registerWithExistingEmail",""
"skipped","Wed Jun 12 18:26:34 GMT 2024","Wed Jun 12 18:26:34 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayExpectedUserArticles","displayExpectedUserArticles",""
"broken","Wed Jun 12 18:26:32 GMT 2024","Wed Jun 12 18:26:32 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","setUp","setUp",""
"skipped","Wed Jun 12 18:26:35 GMT 2024","Wed Jun 12 18:26:35 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"skipped","Wed Jun 12 18:26:35 GMT 2024","Wed Jun 12 18:26:35 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateEmail","updateEmail",""
"broken","Wed Jun 12 18:26:33 GMT 2024","Wed Jun 12 18:26:33 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","setUp","setUp",""
"skipped","Wed Jun 12 18:26:34 GMT 2024","Wed Jun 12 18:26:34 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"skipped","Wed Jun 12 18:26:34 GMT 2024","Wed Jun 12 18:26:34 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayFavoritedArticles","displayFavoritedArticles",""
"broken","Wed Jun 12 18:26:36 GMT 2024","Wed Jun 12 18:26:36 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","setUp","setUp",""
"skipped","Wed Jun 12 18:26:32 GMT 2024","Wed Jun 12 18:26:32 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteArticle","deleteArticle",""
"broken","Wed Jun 12 18:26:33 GMT 2024","Wed Jun 12 18:26:33 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.LogoutTests","com.realworld.seleniumrealworldapp.LogoutTests","setUp","setUp",""
"broken","Wed Jun 12 18:26:35 GMT 2024","Wed Jun 12 18:26:35 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","setUp","setUp",""
"broken","Wed Jun 12 18:26:32 GMT 2024","Wed Jun 12 18:26:32 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","setUp","setUp",""
"skipped","Wed Jun 12 18:26:35 GMT 2024","Wed Jun 12 18:26:35 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
"skipped","Wed Jun 12 18:26:32 GMT 2024","Wed Jun 12 18:26:32 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","likeAnArticle","likeAnArticle",""
"skipped","Wed Jun 12 18:26:33 GMT 2024","Wed Jun 12 18:26:33 GMT 2024","3","spring-boot","Article details","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","likeArticle","likeArticle",""
"skipped","Wed Jun 12 18:26:33 GMT 2024","Wed Jun 12 18:26:33 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.LogoutTests","com.realworld.seleniumrealworldapp.LogoutTests","logout","logout",""
"skipped","Wed Jun 12 18:26:35 GMT 2024","Wed Jun 12 18:26:35 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateProfilePicture","updateProfilePicture",""
"skipped","Wed Jun 12 18:26:36 GMT 2024","Wed Jun 12 18:26:36 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
"skipped","Wed Jun 12 18:26:35 GMT 2024","Wed Jun 12 18:26:35 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateBio","updateBio",""
"broken","Wed Jun 12 18:26:34 GMT 2024","Wed Jun 12 18:26:34 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","setUp","setUp",""
"skipped","Wed Jun 12 18:26:32 GMT 2024","Wed Jun 12 18:26:32 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"broken","Wed Jun 12 18:26:32 GMT 2024","Wed Jun 12 18:26:32 GMT 2024","2","spring-boot","Article details","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","setUp","setUp",""
"broken","Wed Jun 12 18:26:34 GMT 2024","Wed Jun 12 18:26:34 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","setUp","setUp",""
