"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 25 15:37:59 GMT 2024","Tue Jun 25 15:38:01 GMT 2024","1636","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","addComment","addComment",""
"passed","Tue Jun 25 15:38:10 GMT 2024","Tue Jun 25 15:38:12 GMT 2024","1325","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","filterArticlesByTag","filterArticlesByTag",""
"passed","Tue Jun 25 15:38:09 GMT 2024","Tue Jun 25 15:38:10 GMT 2024","548","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","likeArticle","likeArticle",""
"passed","Tue Jun 25 15:38:09 GMT 2024","Tue Jun 25 15:38:11 GMT 2024","1889","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","updateArticle","updateArticle",""
"passed","Tue Jun 25 15:38:07 GMT 2024","Tue Jun 25 15:38:08 GMT 2024","539","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","followAuthor","followAuthor",""
"passed","Tue Jun 25 15:38:22 GMT 2024","Tue Jun 25 15:38:23 GMT 2024","211","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
"passed","Tue Jun 25 15:38:00 GMT 2024","Tue Jun 25 15:38:00 GMT 2024","760","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"passed","Tue Jun 25 15:38:17 GMT 2024","Tue Jun 25 15:38:17 GMT 2024","362","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"passed","Tue Jun 25 15:38:07 GMT 2024","Tue Jun 25 15:38:08 GMT 2024","1126","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"passed","Tue Jun 25 15:38:22 GMT 2024","Tue Jun 25 15:38:22 GMT 2024","109","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","shouldNavigateToSettingsPage","shouldNavigateToSettingsPage",""
"passed","Tue Jun 25 15:38:20 GMT 2024","Tue Jun 25 15:38:21 GMT 2024","1232","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayFavoritedArticles","displayFavoritedArticles",""
"passed","Tue Jun 25 15:38:11 GMT 2024","Tue Jun 25 15:38:11 GMT 2024","240","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateBio","updateBio",""
"passed","Tue Jun 25 15:38:20 GMT 2024","Tue Jun 25 15:38:20 GMT 2024","231","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateProfilePicture","updateProfilePicture",""
"passed","Tue Jun 25 15:38:02 GMT 2024","Tue Jun 25 15:38:04 GMT 2024","1987","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteArticle","deleteArticle",""
"passed","Tue Jun 25 15:38:04 GMT 2024","Tue Jun 25 15:38:04 GMT 2024","257","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.LogoutTests","com.realworld.seleniumrealworldapp.LogoutTests","logout","logout",""
"passed","Tue Jun 25 15:38:16 GMT 2024","Tue Jun 25 15:38:16 GMT 2024","589","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","followAuthor","followAuthor",""
"passed","Tue Jun 25 15:38:08 GMT 2024","Tue Jun 25 15:38:09 GMT 2024","279","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
"passed","Tue Jun 25 15:38:13 GMT 2024","Tue Jun 25 15:38:14 GMT 2024","571","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"passed","Tue Jun 25 15:38:12 GMT 2024","Tue Jun 25 15:38:12 GMT 2024","552","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayAuthorArticles","displayAuthorArticles",""
"passed","Tue Jun 25 15:38:17 GMT 2024","Tue Jun 25 15:38:18 GMT 2024","1155","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayExpectedUserArticles","displayExpectedUserArticles",""
"passed","Tue Jun 25 15:38:14 GMT 2024","Tue Jun 25 15:38:14 GMT 2024","364","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateEmail","updateEmail",""
"passed","Tue Jun 25 15:38:06 GMT 2024","Tue Jun 25 15:38:07 GMT 2024","1307","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","testCreateNewArticle","testCreateNewArticle",""
"passed","Tue Jun 25 15:38:14 GMT 2024","Tue Jun 25 15:38:14 GMT 2024","756","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayFavoritedArticles","displayFavoritedArticles",""
"passed","Tue Jun 25 15:38:02 GMT 2024","Tue Jun 25 15:38:02 GMT 2024","601","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","likeAnArticle","likeAnArticle",""
"passed","Tue Jun 25 15:38:05 GMT 2024","Tue Jun 25 15:38:06 GMT 2024","1114","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteComment","deleteComment",""
"passed","Tue Jun 25 15:38:15 GMT 2024","Tue Jun 25 15:38:16 GMT 2024","343","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerWithExistingEmail","registerWithExistingEmail",""
