"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jun 12 18:58:02 GMT 2024","Wed Jun 12 18:58:02 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateProfilePicture","updateProfilePicture",""
"broken","Wed Jun 12 18:57:59 GMT 2024","Wed Jun 12 18:57:59 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","setUp","setUp",""
"broken","Wed Jun 12 18:58:00 GMT 2024","Wed Jun 12 18:58:00 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.LogoutTests","com.realworld.seleniumrealworldapp.LogoutTests","setUp","setUp",""
"skipped","Wed Jun 12 18:58:03 GMT 2024","Wed Jun 12 18:58:03 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
"broken","Wed Jun 12 18:57:59 GMT 2024","Wed Jun 12 18:57:59 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","setUp","setUp",""
"broken","Wed Jun 12 18:58:03 GMT 2024","Wed Jun 12 18:58:03 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","setUp","setUp",""
"skipped","Wed Jun 12 18:58:00 GMT 2024","Wed Jun 12 18:58:00 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","testCreateNewArticle","testCreateNewArticle",""
"skipped","Wed Jun 12 18:58:02 GMT 2024","Wed Jun 12 18:58:02 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"skipped","Wed Jun 12 18:57:59 GMT 2024","Wed Jun 12 18:57:59 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","followAuthor","followAuthor",""
"skipped","Wed Jun 12 18:58:00 GMT 2024","Wed Jun 12 18:58:00 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"skipped","Wed Jun 12 18:58:02 GMT 2024","Wed Jun 12 18:58:02 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","shouldNavigateToSettingsPage","shouldNavigateToSettingsPage",""
"skipped","Wed Jun 12 18:57:59 GMT 2024","Wed Jun 12 18:57:59 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","followAuthor","followAuthor",""
"skipped","Wed Jun 12 18:57:59 GMT 2024","Wed Jun 12 18:57:59 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayFavoritedArticles","displayFavoritedArticles",""
"skipped","Wed Jun 12 18:57:59 GMT 2024","Wed Jun 12 18:57:59 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","likeAnArticle","likeAnArticle",""
"broken","Wed Jun 12 18:58:01 GMT 2024","Wed Jun 12 18:58:01 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","setUp","setUp",""
"broken","Wed Jun 12 18:58:00 GMT 2024","Wed Jun 12 18:58:00 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","setUp","setUp",""
"skipped","Wed Jun 12 18:58:02 GMT 2024","Wed Jun 12 18:58:02 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
"skipped","Wed Jun 12 18:57:59 GMT 2024","Wed Jun 12 18:57:59 GMT 2024","6","spring-boot","Article details","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteArticle","deleteArticle",""
"skipped","Wed Jun 12 18:57:59 GMT 2024","Wed Jun 12 18:57:59 GMT 2024","1","spring-boot","Article details","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"skipped","Wed Jun 12 18:58:01 GMT 2024","Wed Jun 12 18:58:01 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"skipped","Wed Jun 12 18:58:01 GMT 2024","Wed Jun 12 18:58:01 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayExpectedUserArticles","displayExpectedUserArticles",""
"skipped","Wed Jun 12 18:58:02 GMT 2024","Wed Jun 12 18:58:02 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateBio","updateBio",""
"skipped","Wed Jun 12 18:57:59 GMT 2024","Wed Jun 12 18:57:59 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteComment","deleteComment",""
"skipped","Wed Jun 12 18:58:00 GMT 2024","Wed Jun 12 18:58:00 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","updateArticle","updateArticle",""
"skipped","Wed Jun 12 18:58:02 GMT 2024","Wed Jun 12 18:58:02 GMT 2024","0","spring-boot","Article details","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateEmail","updateEmail",""
